test,depth,iteration,accepted,latency_ms,reason,chain_credentials,chain_size_bytes
chain_depth_sensitivity,2,84,True,0.741083,valid chain of delegation,2,1678
chain_depth_sensitivity,2,85,True,0.775458,valid chain of delegation,2,1678
chain_depth_sensitivity,2,86,True,0.755917,valid chain of delegation,2,1678
chain_depth_sensitivity,2,87,True,0.783875,valid chain of delegation,2,1678
chain_depth_sensitivity,2,88,True,0.791791,valid chain of delegation,2,1678
chain_depth_sensitivity,2,89,True,0.752208,valid chain of delegation,2,1678
chain_depth_sensitivity,2,90,True,0.718958,valid chain of delegation,2,1678
chain_depth_sensitivity,2,91,True,0.732292,valid chain of delegation,2,1678
chain_depth_sensitivity,2,92,True,0.791791,valid chain of delegation,2,1678
chain_depth_sensitivity,2,93,True,0.733541,valid chain of delegation,2,1678
chain_depth_sensitivity,2,94,True,0.738083,valid chain of delegation,2,1678
chain_depth_sensitivity,2,95,True,0.741625,valid chain of delegation,2,1678
chain_depth_sensitivity,2,96,True,0.769042,valid chain of delegation,2,1678
chain_depth_sensitivity,2,97,True,0.775208,valid chain of delegation,2,1678
chain_depth_sensitivity,2,98,True,0.781708,valid chain of delegation,2,1678
chain_depth_sensitivity,2,99,True,0.782334,valid chain of delegation,2,1678
chain_depth_sensitivity,2,100,True,0.754083,valid chain of delegation,2,1678
chain_depth_sensitivity,3,1,True,0.817292,valid chain of delegation,3,2530
chain_depth_sensitivity,3,2,True,1.095,valid chain of delegation,3,2530
chain_depth_sensitivity,3,3,True,0.938875,valid chain of delegation,3,2530
chain_depth_sensitivity,3,4,True,0.865,valid chain of delegation,3,2530
chain_depth_sensitivity,3,5,True,0.855875,valid chain of delegation,3,2530
chain_depth_sensitivity,3,6,True,0.902541,valid chain of delegation,3,2530
chain_depth_sensitivity,3,7,True,0.842333,valid chain of delegation,3,2530
chain_depth_sensitivity,3,8,True,0.852042,valid chain of delegation,3,2530
chain_depth_sensitivity,3,9,True,0.879875,valid chain of delegation,3,2530
chain_depth_sensitivity,3,10,True,0.860833,valid chain of delegation,3,2530
chain_depth_sensitivity,3,11,True,0.860208,valid chain of delegation,3,2530
chain_depth_sensitivity,3,12,True,0.849042,valid chain of delegation,3,2530
chain_depth_sensitivity,3,13,True,0.839042,valid chain of delegation,3,2530
chain_depth_sensitivity,3,14,True,0.904584,valid chain of delegation,3,2530
chain_depth_sensitivity,3,15,True,0.854917,valid chain of delegation,3,2530
chain_depth_sensitivity,3,16,True,0.864458,valid chain of delegation,3,2530
chain_depth_sensitivity,3,17,True,0.851875,valid chain of delegation,3,2530
chain_depth_sensitivity,3,18,True,0.822,valid chain of delegation,3,2530
chain_depth_sensitivity,3,19,True,0.825709,valid chain of delegation,3,2530
chain_depth_sensitivity,3,20,True,0.834292,valid chain of delegation,3,2530
chain_depth_sensitivity,3,21,True,0.859417,valid chain of delegation,3,2530
chain_depth_sensitivity,3,22,True,0.864083,valid chain of delegation,3,2530
chain_depth_sensitivity,3,23,True,0.902167,valid chain of delegation,3,2530
chain_depth_sensitivity,3,24,True,0.83325,valid chain of delegation,3,2530
chain_depth_sensitivity,3,25,True,0.850542,valid chain of delegation,3,2530
chain_depth_sensitivity,3,26,True,1.117459,valid chain of delegation,3,2530
chain_depth_sensitivity,3,27,True,0.872083,valid chain of delegation,3,2530
chain_depth_sensitivity,3,28,True,0.900583,valid chain of delegation,3,2530
chain_depth_sensitivity,3,29,True,0.884125,valid chain of delegation,3,2530
chain_depth_sensitivity,3,30,True,0.833584,valid chain of delegation,3,2530
chain_depth_sensitivity,3,31,True,0.819208,valid chain of delegation,3,2530
chain_depth_sensitivity,3,32,True,0.876375,valid chain of delegation,3,2530
chain_depth_sensitivity,3,33,True,0.84775,valid chain of delegation,3,2530
chain_depth_sensitivity,3,34,True,0.855125,valid chain of delegation,3,2530
chain_depth_sensitivity,3,35,True,0.845292,valid chain of delegation,3,2530
chain_depth_sensitivity,3,36,True,0.834834,valid chain of delegation,3,2530
chain_depth_sensitivity,3,37,True,0.82875,valid chain of delegation,3,2530
chain_depth_sensitivity,3,38,True,0.868416,valid chain of delegation,3,2530
chain_depth_sensitivity,3,39,True,0.847875,valid chain of delegation,3,2530
chain_depth_sensitivity,3,40,True,0.880291,valid chain of delegation,3,2530
chain_depth_sensitivity,3,41,True,0.837084,valid chain of delegation,3,2530
chain_depth_sensitivity,3,42,True,0.832541,valid chain of delegation,3,2530
chain_depth_sensitivity,3,43,True,0.834667,valid chain of delegation,3,2530
chain_depth_sensitivity,3,44,True,0.881875,valid chain of delegation,3,2530
chain_depth_sensitivity,3,45,True,0.854333,valid chain of delegation,3,2530
chain_depth_sensitivity,3,46,True,0.836917,valid chain of delegation,3,2530
chain_depth_sensitivity,3,47,True,0.850958,valid chain of delegation,3,2530
chain_depth_sensitivity,3,48,True,0.830541,valid chain of delegation,3,2530
chain_depth_sensitivity,3,49,True,0.832167,valid chain of delegation,3,2530
chain_depth_sensitivity,3,50,True,0.853583,valid chain of delegation,3,2530
chain_depth_sensitivity,3,51,True,0.857916,valid chain of delegation,3,2530
chain_depth_sensitivity,3,52,True,0.855083,valid chain of delegation,3,2530
chain_depth_sensitivity,3,53,True,0.845708,valid chain of delegation,3,2530
chain_depth_sensitivity,3,54,True,0.843041,valid chain of delegation,3,2530
chain_depth_sensitivity,3,55,True,0.863167,valid chain of delegation,3,2530
chain_depth_sensitivity,3,56,True,0.850458,valid chain of delegation,3,2530
chain_depth_sensitivity,3,57,True,0.863166,valid chain of delegation,3,2530
chain_depth_sensitivity,3,58,True,1.0185,valid chain of delegation,3,2530
chain_depth_sensitivity,3,59,True,0.899458,valid chain of delegation,3,2530
chain_depth_sensitivity,3,60,True,0.850958,valid chain of delegation,3,2530
chain_depth_sensitivity,3,61,True,0.843209,valid chain of delegation,3,2530
chain_depth_sensitivity,3,62,True,0.829875,valid chain of delegation,3,2530
chain_depth_sensitivity,3,63,True,0.844625,valid chain of delegation,3,2530
chain_depth_sensitivity,3,64,True,0.827917,valid chain of delegation,3,2530
chain_depth_sensitivity,3,65,True,0.846583,valid chain of delegation,3,2530
chain_depth_sensitivity,3,66,True,0.866417,valid chain of delegation,3,2530
chain_depth_sensitivity,3,67,True,0.877208,valid chain of delegation,3,2530
chain_depth_sensitivity,3,68,True,0.839833,valid chain of delegation,3,2530
chain_depth_sensitivity,3,69,True,0.858042,valid chain of delegation,3,2530
chain_depth_sensitivity,3,70,True,0.848,valid chain of delegation,3,2530
chain_depth_sensitivity,3,71,True,0.838042,valid chain of delegation,3,2530
chain_depth_sensitivity,3,72,True,0.840542,valid chain of delegation,3,2530
chain_depth_sensitivity,3,73,True,0.857125,valid chain of delegation,3,2530
chain_depth_sensitivity,3,74,True,0.831958,valid chain of delegation,3,2530
chain_depth_sensitivity,3,75,True,0.854625,valid chain of delegation,3,2530
chain_depth_sensitivity,3,76,True,0.832125,valid chain of delegation,3,2530
chain_depth_sensitivity,3,77,True,0.839458,valid chain of delegation,3,2530
chain_depth_sensitivity,3,78,True,0.828833,valid chain of delegation,3,2530
chain_depth_sensitivity,3,79,True,0.87575,valid chain of delegation,3,2530
chain_depth_sensitivity,3,80,True,0.854584,valid chain of delegation,3,2530
chain_depth_sensitivity,3,81,True,0.836084,valid chain of delegation,3,2530
chain_depth_sensitivity,3,82,True,0.862792,valid chain of delegation,3,2530
chain_depth_sensitivity,3,83,True,0.899542,valid chain of delegation,3,2530
chain_depth_sensitivity,3,84,True,0.894042,valid chain of delegation,3,2530
chain_depth_sensitivity,3,85,True,1.148084,valid chain of delegation,3,2530
chain_depth_sensitivity,3,86,True,0.972459,valid chain of delegation,3,2530
chain_depth_sensitivity,3,87,True,0.843042,valid chain of delegation,3,2530
chain_depth_sensitivity,3,88,True,0.837125,valid chain of delegation,3,2530
chain_depth_sensitivity,3,89,True,0.853292,valid chain of delegation,3,2530
chain_depth_sensitivity,3,90,True,0.852041,valid chain of delegation,3,2530
chain_depth_sensitivity,3,91,True,0.846125,valid chain of delegation,3,2530
chain_depth_sensitivity,3,92,True,0.864,valid chain of delegation,3,2530
chain_depth_sensitivity,3,93,True,0.863041,valid chain of delegation,3,2530
chain_depth_sensitivity,3,94,True,0.846542,valid chain of delegation,3,2530
chain_depth_sensitivity,3,95,True,0.870416,valid chain of delegation,3,2530
chain_depth_sensitivity,3,96,True,0.803708,valid chain of delegation,3,2530
chain_depth_sensitivity,3,97,True,0.826041,valid chain of delegation,3,2530
chain_depth_sensitivity,3,98,True,0.847584,valid chain of delegation,3,2530
chain_depth_sensitivity,3,99,True,0.822,valid chain of delegation,3,2530
chain_depth_sensitivity,3,100,True,0.845917,valid chain of delegation,3,2530
chain_depth_sensitivity,5,1,True,0.969416,valid chain of delegation,5,4234
chain_depth_sensitivity,5,2,True,1.001417,valid chain of delegation,5,4234
chain_depth_sensitivity,5,3,True,1.017084,valid chain of delegation,5,4234
chain_depth_sensitivity,5,4,True,1.015709,valid chain of delegation,5,4234
chain_depth_sensitivity,5,5,True,0.993417,valid chain of delegation,5,4234
chain_depth_sensitivity,5,6,True,0.981625,valid chain of delegation,5,4234
chain_depth_sensitivity,5,7,True,0.952458,valid chain of delegation,5,4234
chain_depth_sensitivity,5,8,True,0.979542,valid chain of delegation,5,4234
chain_depth_sensitivity,5,9,True,0.958125,valid chain of delegation,5,4234
chain_depth_sensitivity,5,10,True,0.97225,valid chain of delegation,5,4234
chain_depth_sensitivity,5,11,True,0.956083,valid chain of delegation,5,4234
chain_depth_sensitivity,5,12,True,0.95225,valid chain of delegation,5,4234
chain_depth_sensitivity,5,13,True,0.943666,valid chain of delegation,5,4234
chain_depth_sensitivity,5,14,True,1.016,valid chain of delegation,5,4234
chain_depth_sensitivity,5,15,True,0.969459,valid chain of delegation,5,4234
chain_depth_sensitivity,5,16,True,1.015416,valid chain of delegation,5,4234
chain_depth_sensitivity,5,17,True,0.979333,valid chain of delegation,5,4234
chain_depth_sensitivity,5,18,True,0.972167,valid chain of delegation,5,4234
chain_depth_sensitivity,5,19,True,1.051583,valid chain of delegation,5,4234
chain_depth_sensitivity,5,20,True,0.9985,valid chain of delegation,5,4234
chain_depth_sensitivity,5,21,True,0.968167,valid chain of delegation,5,4234
chain_depth_sensitivity,5,22,True,0.967,valid chain of delegation,5,4234
chain_depth_sensitivity,5,23,True,0.998209,valid chain of delegation,5,4234
chain_depth_sensitivity,5,24,True,1.0305,valid chain of delegation,5,4234
chain_depth_sensitivity,5,25,True,0.943458,valid chain of delegation,5,4234
chain_depth_sensitivity,5,26,True,0.961042,valid chain of delegation,5,4234
chain_depth_sensitivity,5,27,True,0.955625,valid chain of delegation,5,4234
chain_depth_sensitivity,5,28,True,0.988458,valid chain of delegation,5,4234
chain_depth_sensitivity,5,29,True,0.993916,valid chain of delegation,5,4234
chain_depth_sensitivity,5,30,True,0.967792,valid chain of delegation,5,4234
chain_depth_sensitivity,5,31,True,0.940875,valid chain of delegation,5,4234
chain_depth_sensitivity,5,32,True,0.942583,valid chain of delegation,5,4234
chain_depth_sensitivity,5,33,True,0.956458,valid chain of delegation,5,4234
chain_depth_sensitivity,5,34,True,0.959417,valid chain of delegation,5,4234
chain_depth_sensitivity,5,35,True,0.945125,valid chain of delegation,5,4234
chain_depth_sensitivity,5,36,True,0.930709,valid chain of delegation,5,4234
chain_depth_sensitivity,5,37,True,0.985917,valid chain of delegation,5,4234
chain_depth_sensitivity,5,38,True,0.965791,valid chain of delegation,5,4234
chain_depth_sensitivity,5,39,True,0.992458,valid chain of delegation,5,4234
chain_depth_sensitivity,5,40,True,0.9515,valid chain of delegation,5,4234
chain_depth_sensitivity,5,41,True,0.993416,valid chain of delegation,5,4234
chain_depth_sensitivity,5,42,True,0.972042,valid chain of delegation,5,4234
chain_depth_sensitivity,5,43,True,0.991291,valid chain of delegation,5,4234
chain_depth_sensitivity,5,44,True,0.979375,valid chain of delegation,5,4234
chain_depth_sensitivity,5,45,True,0.956875,valid chain of delegation,5,4234
chain_depth_sensitivity,5,46,True,0.988875,valid chain of delegation,5,4234
chain_depth_sensitivity,5,47,True,0.965167,valid chain of delegation,5,4234
chain_depth_sensitivity,5,48,True,0.990333,valid chain of delegation,5,4234
chain_depth_sensitivity,5,49,True,0.958084,valid chain of delegation,5,4234
chain_depth_sensitivity,5,50,True,0.985209,valid chain of delegation,5,4234
chain_depth_sensitivity,5,51,True,0.9595,valid chain of delegation,5,4234
chain_depth_sensitivity,5,52,True,0.970583,valid chain of delegation,5,4234
chain_depth_sensitivity,5,53,True,0.937375,valid chain of delegation,5,4234
chain_depth_sensitivity,5,54,True,0.966667,valid chain of delegation,5,4234
chain_depth_sensitivity,5,55,True,0.971208,valid chain of delegation,5,4234
chain_depth_sensitivity,5,56,True,0.953042,valid chain of delegation,5,4234
chain_depth_sensitivity,5,57,True,0.99525,valid chain of delegation,5,4234
chain_depth_sensitivity,5,58,True,0.97175,valid chain of delegation,5,4234
chain_depth_sensitivity,5,59,True,1.008875,valid chain of delegation,5,4234
chain_depth_sensitivity,5,60,True,0.960166,valid chain of delegation,5,4234
chain_depth_sensitivity,5,61,True,0.976625,valid chain of delegation,5,4234
chain_depth_sensitivity,5,62,True,0.94975,valid chain of delegation,5,4234
chain_depth_sensitivity,5,63,True,0.970208,valid chain of delegation,5,4234
chain_depth_sensitivity,5,64,True,0.9445,valid chain of delegation,5,4234
chain_depth_sensitivity,5,65,True,0.989333,valid chain of delegation,5,4234
chain_depth_sensitivity,5,66,True,0.956375,valid chain of delegation,5,4234
chain_depth_sensitivity,5,67,True,1.163166,valid chain of delegation,5,4234
chain_depth_sensitivity,5,68,True,0.999041,valid chain of delegation,5,4234
chain_depth_sensitivity,5,69,True,0.996875,valid chain of delegation,5,4234
chain_depth_sensitivity,5,70,True,1.003583,valid chain of delegation,5,4234
chain_depth_sensitivity,5,71,True,1.01875,valid chain of delegation,5,4234
chain_depth_sensitivity,5,72,True,0.986375,valid chain of delegation,5,4234
chain_depth_sensitivity,5,73,True,0.966292,valid chain of delegation,5,4234
chain_depth_sensitivity,5,74,True,1.349625,valid chain of delegation,5,4234
chain_depth_sensitivity,5,75,True,1.081583,valid chain of delegation,5,4234
chain_depth_sensitivity,5,76,True,0.999875,valid chain of delegation,5,4234
chain_depth_sensitivity,5,77,True,0.991292,valid chain of delegation,5,4234
