category,case,trial,expected_accepted,accepted,reason,expected_failed_check,observed_failed_check,leaf_signature_valid,latency_ms,passed
malformed_chain,missing_required_claim,40,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.755,True
malformed_chain,missing_middle,41,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.780417,True
malformed_chain,reordered_chain,42,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.993333,True
malformed_chain,duplicate_leaf,43,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.848333,True
malformed_chain,wrong_parent_link,44,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.862,True
malformed_chain,missing_required_claim,45,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.764375,True
malformed_chain,missing_middle,46,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.777333,True
malformed_chain,reordered_chain,47,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.859916,True
malformed_chain,duplicate_leaf,48,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.800417,True
malformed_chain,wrong_parent_link,49,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.828042,True
malformed_chain,missing_required_claim,50,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.759625,True
malformed_chain,missing_middle,51,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.757083,True
malformed_chain,reordered_chain,52,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.785375,True
malformed_chain,duplicate_leaf,53,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.8215,True
malformed_chain,wrong_parent_link,54,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.8355,True
malformed_chain,missing_required_claim,55,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.782458,True
malformed_chain,missing_middle,56,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.793416,True
malformed_chain,reordered_chain,57,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.835333,True
malformed_chain,duplicate_leaf,58,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.788625,True
malformed_chain,wrong_parent_link,59,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.793291,True
malformed_chain,missing_required_claim,60,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.754875,True
malformed_chain,missing_middle,61,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.808459,True
malformed_chain,reordered_chain,62,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.823917,True
malformed_chain,duplicate_leaf,63,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.837542,True
malformed_chain,wrong_parent_link,64,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.803042,True
malformed_chain,missing_required_claim,65,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.780084,True
malformed_chain,missing_middle,66,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.762791,True
malformed_chain,reordered_chain,67,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.823042,True
malformed_chain,duplicate_leaf,68,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.813541,True
malformed_chain,wrong_parent_link,69,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.844709,True
malformed_chain,missing_required_claim,70,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.754333,True
malformed_chain,missing_middle,71,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.767459,True
malformed_chain,reordered_chain,72,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.812083,True
malformed_chain,duplicate_leaf,73,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.835,True
malformed_chain,wrong_parent_link,74,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.848958,True
malformed_chain,missing_required_claim,75,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.780333,True
malformed_chain,missing_middle,76,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.797,True
malformed_chain,reordered_chain,77,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.858375,True
malformed_chain,duplicate_leaf,78,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.862667,True
malformed_chain,wrong_parent_link,79,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.837625,True
malformed_chain,missing_required_claim,80,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.789,True
malformed_chain,missing_middle,81,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.791917,True
malformed_chain,reordered_chain,82,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.802292,True
malformed_chain,duplicate_leaf,83,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.80675,True
malformed_chain,wrong_parent_link,84,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.841167,True
malformed_chain,missing_required_claim,85,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.816333,True
malformed_chain,missing_middle,86,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.794166,True
malformed_chain,reordered_chain,87,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.830042,True
malformed_chain,duplicate_leaf,88,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.818917,True
malformed_chain,wrong_parent_link,89,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.846542,True
malformed_chain,missing_required_claim,90,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.763333,True
malformed_chain,missing_middle,91,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.742917,True
malformed_chain,reordered_chain,92,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.844417,True
malformed_chain,duplicate_leaf,93,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.842417,True
malformed_chain,wrong_parent_link,94,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.830708,True
malformed_chain,missing_required_claim,95,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.7575,True
malformed_chain,missing_middle,96,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.759,True
malformed_chain,reordered_chain,97,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.818709,True
malformed_chain,duplicate_leaf,98,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.812625,True
malformed_chain,wrong_parent_link,99,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.815541,True
malformed_chain,missing_required_claim,100,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.78,True
malformed_chain,missing_middle,101,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.7855,True
malformed_chain,reordered_chain,102,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.872458,True
malformed_chain,duplicate_leaf,103,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.837083,True
malformed_chain,wrong_parent_link,104,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.875083,True
malformed_chain,missing_required_claim,105,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.851833,True
malformed_chain,missing_middle,106,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.880417,True
malformed_chain,reordered_chain,107,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.852917,True
malformed_chain,duplicate_leaf,108,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.829334,True
malformed_chain,wrong_parent_link,109,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.8105,True
malformed_chain,missing_required_claim,110,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.775917,True
malformed_chain,missing_middle,111,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.760959,True
malformed_chain,reordered_chain,112,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.802875,True
malformed_chain,duplicate_leaf,113,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.795125,True
malformed_chain,wrong_parent_link,114,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.8215,True
malformed_chain,missing_required_claim,115,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.773958,True
malformed_chain,missing_middle,116,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.811125,True
malformed_chain,reordered_chain,117,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.86025,True
malformed_chain,duplicate_leaf,118,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.815,True
malformed_chain,wrong_parent_link,119,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.831625,True
malformed_chain,missing_required_claim,120,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.761625,True
malformed_chain,missing_middle,121,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.752,True
malformed_chain,reordered_chain,122,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.819542,True
malformed_chain,duplicate_leaf,123,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.814417,True
malformed_chain,wrong_parent_link,124,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.817625,True
malformed_chain,missing_required_claim,125,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.764834,True
malformed_chain,missing_middle,126,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.759583,True
malformed_chain,reordered_chain,127,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.840083,True
malformed_chain,duplicate_leaf,128,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.818208,True
malformed_chain,wrong_parent_link,129,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.814542,True
malformed_chain,missing_required_claim,130,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.757125,True
malformed_chain,missing_middle,131,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.7655,True
malformed_chain,reordered_chain,132,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.806333,True
malformed_chain,duplicate_leaf,133,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.861584,True
malformed_chain,wrong_parent_link,134,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.831583,True
malformed_chain,missing_required_claim,135,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.779041,True
malformed_chain,missing_middle,136,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.7745,True
malformed_chain,reordered_chain,137,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.827166,True
malformed_chain,duplicate_leaf,138,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.824083,True
malformed_chain,wrong_parent_link,139,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.843083,True
malformed_chain,missing_required_claim,140,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.910833,True
malformed_chain,missing_middle,141,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.785084,True
malformed_chain,reordered_chain,142,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.826833,True
malformed_chain,duplicate_leaf,143,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.803667,True
malformed_chain,wrong_parent_link,144,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.824166,True
malformed_chain,missing_required_claim,145,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.740875,True
malformed_chain,missing_middle,146,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.789375,True
malformed_chain,reordered_chain,147,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.810959,True
malformed_chain,duplicate_leaf,148,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.775167,True
malformed_chain,wrong_parent_link,149,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.812459,True
malformed_chain,missing_required_claim,150,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.7555,True
malformed_chain,missing_middle,151,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.757,True
malformed_chain,reordered_chain,152,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.847958,True
malformed_chain,duplicate_leaf,153,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.82625,True
malformed_chain,wrong_parent_link,154,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.837833,True
malformed_chain,missing_required_claim,155,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.760542,True
malformed_chain,missing_middle,156,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.758834,True
malformed_chain,reordered_chain,157,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.824792,True
malformed_chain,duplicate_leaf,158,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.846625,True
malformed_chain,wrong_parent_link,159,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.844125,True
malformed_chain,missing_required_claim,160,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.778542,True
malformed_chain,missing_middle,161,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.782042,True
malformed_chain,reordered_chain,162,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.797375,True
malformed_chain,duplicate_leaf,163,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.807792,True
malformed_chain,wrong_parent_link,164,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.833417,True
malformed_chain,missing_required_claim,165,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.781125,True
malformed_chain,missing_middle,166,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.795416,True
malformed_chain,reordered_chain,167,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.839292,True
malformed_chain,duplicate_leaf,168,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.823459,True
malformed_chain,wrong_parent_link,169,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.810417,True
malformed_chain,missing_required_claim,170,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.768583,True
malformed_chain,missing_middle,171,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.754459,True
malformed_chain,reordered_chain,172,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.819875,True
malformed_chain,duplicate_leaf,173,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.780125,True
malformed_chain,wrong_parent_link,174,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.834917,True
malformed_chain,missing_required_claim,175,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.733542,True
malformed_chain,missing_middle,176,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.738042,True
malformed_chain,reordered_chain,177,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.810416,True
malformed_chain,duplicate_leaf,178,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.824,True
malformed_chain,wrong_parent_link,179,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.841208,True
malformed_chain,missing_required_claim,180,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.752333,True
malformed_chain,missing_middle,181,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.743625,True
malformed_chain,reordered_chain,182,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.813667,True
malformed_chain,duplicate_leaf,183,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.811792,True
malformed_chain,wrong_parent_link,184,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.786625,True
malformed_chain,missing_required_claim,185,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.76925,True
malformed_chain,missing_middle,186,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.720625,True
malformed_chain,reordered_chain,187,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.86825,True
malformed_chain,duplicate_leaf,188,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.796417,True
malformed_chain,wrong_parent_link,189,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.807042,True
malformed_chain,missing_required_claim,190,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.75125,True
malformed_chain,missing_middle,191,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.734375,True
malformed_chain,reordered_chain,192,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.813375,True
malformed_chain,duplicate_leaf,193,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.791542,True
malformed_chain,wrong_parent_link,194,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.798625,True
malformed_chain,missing_required_claim,195,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.773167,True
malformed_chain,missing_middle,196,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.748084,True
malformed_chain,reordered_chain,197,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.808125,True
malformed_chain,duplicate_leaf,198,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.7925,True
malformed_chain,wrong_parent_link,199,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.79125,True
malformed_chain,missing_required_claim,200,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.727667,True
malformed_chain,missing_middle,201,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.743917,True
malformed_chain,reordered_chain,202,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.826666,True
malformed_chain,duplicate_leaf,203,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.805958,True
malformed_chain,wrong_parent_link,204,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.801291,True
malformed_chain,missing_required_claim,205,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.765,True
malformed_chain,missing_middle,206,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.741625,True
malformed_chain,reordered_chain,207,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.842208,True
malformed_chain,duplicate_leaf,208,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.819042,True
malformed_chain,wrong_parent_link,209,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.833291,True
malformed_chain,missing_required_claim,210,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.800458,True
malformed_chain,missing_middle,211,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.787416,True
malformed_chain,reordered_chain,212,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.845958,True
malformed_chain,duplicate_leaf,213,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.826833,True
malformed_chain,wrong_parent_link,214,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.801834,True
malformed_chain,missing_required_claim,215,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.792209,True
malformed_chain,missing_middle,216,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.750542,True
malformed_chain,reordered_chain,217,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.820083,True
malformed_chain,duplicate_leaf,218,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,1.248375,True
malformed_chain,wrong_parent_link,219,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.858208,True
malformed_chain,missing_required_claim,220,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.744083,True
malformed_chain,missing_middle,221,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.771458,True
malformed_chain,reordered_chain,222,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.84075,True
malformed_chain,duplicate_leaf,223,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.839125,True
malformed_chain,wrong_parent_link,224,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.848209,True
malformed_chain,missing_required_claim,225,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.757166,True
malformed_chain,missing_middle,226,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.7375,True
malformed_chain,reordered_chain,227,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.806791,True
malformed_chain,duplicate_leaf,228,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.825083,True
malformed_chain,wrong_parent_link,229,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,2.194125,True
malformed_chain,missing_required_claim,230,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,1.307292,True
malformed_chain,missing_middle,231,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.907917,True
malformed_chain,reordered_chain,232,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.890917,True
malformed_chain,duplicate_leaf,233,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.868084,True
malformed_chain,wrong_parent_link,234,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.875333,True
malformed_chain,missing_required_claim,235,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.825209,True
malformed_chain,missing_middle,236,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.927416,True
malformed_chain,reordered_chain,237,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.886708,True
malformed_chain,duplicate_leaf,238,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.888208,True
malformed_chain,wrong_parent_link,239,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.894916,True
malformed_chain,missing_required_claim,240,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.767667,True
malformed_chain,missing_middle,241,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.807834,True
malformed_chain,reordered_chain,242,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.864084,True
malformed_chain,duplicate_leaf,243,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.872708,True
malformed_chain,wrong_parent_link,244,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.8895,True
malformed_chain,missing_required_claim,245,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.837375,True
malformed_chain,missing_middle,246,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.825292,True
malformed_chain,reordered_chain,247,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.809917,True
malformed_chain,duplicate_leaf,248,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.826792,True
malformed_chain,wrong_parent_link,249,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.908,True
malformed_chain,missing_required_claim,250,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.799166,True
malformed_chain,missing_middle,251,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.768291,True
malformed_chain,reordered_chain,252,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.849,True
malformed_chain,duplicate_leaf,253,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.827875,True
malformed_chain,wrong_parent_link,254,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.832291,True
