session,test,depth,iteration,accepted,latency_ms,reason,chain_credentials,chain_size_bytes
06,chain_depth_sensitivity,5,47,True,0.99975,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,48,True,0.951792,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,49,True,0.964167,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,50,True,0.960625,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,51,True,0.96025,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,52,True,0.944917,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,53,True,0.996625,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,54,True,0.954042,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,55,True,0.966333,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,56,True,0.966958,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,57,True,0.986917,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,58,True,0.937208,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,59,True,1.008,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,60,True,0.952542,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,61,True,0.94475,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,62,True,0.984083,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,63,True,0.9835,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,64,True,1.096792,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,65,True,1.02675,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,66,True,0.995959,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,67,True,1.047625,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,68,True,1.08725,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,69,True,1.061125,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,70,True,1.065583,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,71,True,1.055584,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,72,True,1.052292,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,73,True,1.080875,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,74,True,1.080791,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,75,True,1.050875,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,76,True,1.072459,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,77,True,1.090417,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,78,True,1.015,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,79,True,0.964875,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,80,True,1.002375,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,81,True,0.997708,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,82,True,1.025209,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,83,True,1.025292,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,84,True,0.969125,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,85,True,1.035875,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,86,True,1.091,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,87,True,0.939916,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,88,True,0.965625,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,89,True,1.017666,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,90,True,0.969542,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,91,True,0.988833,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,92,True,0.972625,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,93,True,0.954292,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,94,True,1.004208,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,95,True,1.065875,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,96,True,1.061584,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,97,True,1.1275,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,98,True,1.014417,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,99,True,0.969709,valid chain of delegation,5,4234
06,chain_depth_sensitivity,5,100,True,0.965542,valid chain of delegation,5,4234
06,chain_depth_sensitivity,10,1,True,1.264833,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,2,True,1.270375,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,3,True,1.290416,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,4,True,1.261792,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,5,True,1.29675,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,6,True,1.286041,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,7,True,1.299709,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,8,True,1.355542,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,9,True,1.314125,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,10,True,1.318542,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,11,True,1.373375,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,12,True,1.343083,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,13,True,1.337334,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,14,True,1.3305,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,15,True,1.31,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,16,True,1.283292,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,17,True,1.3755,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,18,True,1.338333,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,19,True,1.302583,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,20,True,1.299542,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,21,True,1.33625,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,22,True,1.36025,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,23,True,1.3225,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,24,True,1.314666,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,25,True,1.350833,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,26,True,1.342708,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,27,True,1.308375,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,28,True,1.3215,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,29,True,1.379042,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,30,True,1.294333,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,31,True,1.307708,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,32,True,1.299667,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,33,True,1.360083,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,34,True,1.323709,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,35,True,1.400875,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,36,True,1.321709,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,37,True,1.294583,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,38,True,1.338542,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,39,True,1.332041,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,40,True,1.303875,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,41,True,1.309667,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,42,True,1.299833,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,43,True,1.325542,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,44,True,1.303125,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,45,True,1.29925,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,46,True,1.333125,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,47,True,1.345042,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,48,True,1.295333,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,49,True,1.296208,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,50,True,1.323708,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,51,True,1.305542,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,52,True,1.29775,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,53,True,1.315666,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,54,True,1.282042,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,55,True,1.314459,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,56,True,1.287291,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,57,True,1.310833,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,58,True,1.284333,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,59,True,1.329667,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,60,True,1.341041,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,61,True,1.357375,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,62,True,1.381416,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,63,True,1.352916,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,64,True,1.322209,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,65,True,1.316375,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,66,True,1.322083,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,67,True,1.290125,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,68,True,1.335875,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,69,True,1.33325,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,70,True,1.3095,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,71,True,1.334709,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,72,True,1.304292,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,73,True,1.355666,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,74,True,1.317583,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,75,True,1.307375,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,76,True,1.334542,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,77,True,1.351333,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,78,True,1.261417,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,79,True,1.320583,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,80,True,1.31375,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,81,True,1.296334,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,82,True,1.279792,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,83,True,1.328583,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,84,True,1.304292,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,85,True,1.301042,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,86,True,1.315417,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,87,True,1.29075,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,88,True,1.284666,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,89,True,1.292583,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,90,True,1.323542,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,91,True,1.287291,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,92,True,1.362042,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,93,True,1.317542,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,94,True,1.286292,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,95,True,1.285083,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,96,True,1.318125,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,97,True,1.335792,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,98,True,1.346292,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,99,True,1.299792,valid chain of delegation,10,8538
06,chain_depth_sensitivity,10,100,True,1.275209,valid chain of delegation,10,8538
07,chain_depth_sensitivity,1,1,True,1.0955,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,2,True,1.018875,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,3,True,1.005709,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,4,True,0.982375,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,5,True,0.909375,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,6,True,0.950125,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,7,True,0.923666,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,8,True,0.897125,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,9,True,0.949375,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,10,True,0.871917,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,11,True,0.920833,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,12,True,0.894667,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,13,True,0.819791,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,14,True,0.861625,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,15,True,0.817333,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,16,True,0.801875,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,17,True,0.884292,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,18,True,0.845584,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,19,True,0.904334,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,20,True,0.83525,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,21,True,0.822667,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,22,True,0.803667,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,23,True,0.809583,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,24,True,0.857208,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,25,True,0.842791,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,26,True,0.793958,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,27,True,0.825292,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,28,True,0.820542,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,29,True,0.8165,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,30,True,0.771417,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,31,True,0.815375,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,32,True,0.799625,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,33,True,0.76425,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,34,True,0.772208,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,35,True,0.814958,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,36,True,0.779292,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,37,True,0.752375,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,38,True,0.761584,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,39,True,0.751375,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,40,True,0.757625,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,41,True,0.763708,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,42,True,0.7595,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,43,True,0.772958,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,44,True,0.766375,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,45,True,1.118708,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,46,True,0.800416,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,47,True,0.763333,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,48,True,0.775834,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,49,True,0.732208,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,50,True,0.788583,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,51,True,0.7365,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,52,True,0.770958,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,53,True,0.728084,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,54,True,0.733708,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,55,True,0.766958,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,56,True,0.76175,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,57,True,0.80075,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,58,True,0.75625,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,59,True,0.727167,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,60,True,0.702875,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,61,True,0.733209,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,62,True,0.724958,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,63,True,0.724375,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,64,True,0.701125,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,65,True,0.693709,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,66,True,0.718458,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,67,True,0.72675,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,68,True,0.713708,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,69,True,0.713042,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,70,True,0.69075,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,71,True,0.721375,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,72,True,0.743,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,73,True,0.713959,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,74,True,0.702375,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,75,True,0.716041,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,76,True,0.737125,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,77,True,0.742125,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,78,True,0.691875,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,79,True,0.699375,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,80,True,0.755084,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,81,True,0.706292,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,82,True,0.711291,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,83,True,0.702875,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,84,True,0.724125,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,85,True,0.741625,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,86,True,0.688417,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,87,True,0.724083,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,88,True,0.739417,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,89,True,0.719417,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,90,True,0.7,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,91,True,0.681084,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,92,True,0.705042,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,93,True,0.704791,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,94,True,0.703291,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,95,True,0.736125,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,96,True,0.735,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,97,True,0.726291,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,98,True,0.7555,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,99,True,0.7095,valid chain of delegation,1,826
07,chain_depth_sensitivity,1,100,True,0.760584,valid chain of delegation,1,826
07,chain_depth_sensitivity,2,1,True,0.846875,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,2,True,0.934,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,3,True,0.855459,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,4,True,0.768875,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,5,True,0.83375,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,6,True,0.801958,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,7,True,0.789834,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,8,True,0.763792,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,9,True,0.824667,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,10,True,0.793833,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,11,True,0.831209,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,12,True,0.820417,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,13,True,0.80625,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,14,True,0.840875,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,15,True,0.83375,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,16,True,0.78775,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,17,True,0.81125,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,18,True,0.882416,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,19,True,0.830584,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,20,True,0.829417,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,21,True,0.786666,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,22,True,0.824625,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,23,True,0.793166,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,24,True,0.781042,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,25,True,0.811375,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,26,True,1.055208,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,27,True,0.826584,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,28,True,0.801833,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,29,True,0.808375,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,30,True,0.817708,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,31,True,0.803125,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,32,True,0.792458,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,33,True,0.812333,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,34,True,0.774,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,35,True,0.792625,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,36,True,0.818584,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,37,True,0.772917,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,38,True,0.771083,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,39,True,0.756084,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,40,True,0.813291,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,41,True,0.808583,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,42,True,0.789125,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,43,True,0.754584,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,44,True,0.79375,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,45,True,0.767,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,46,True,0.814541,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,47,True,0.749208,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,48,True,0.78925,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,49,True,0.780791,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,50,True,0.777125,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,51,True,0.792875,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,52,True,0.774458,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,53,True,0.794667,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,54,True,0.778416,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,55,True,0.796,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,56,True,0.817708,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,57,True,0.854333,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,58,True,0.772916,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,59,True,0.783208,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,60,True,0.815417,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,61,True,0.811167,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,62,True,0.79625,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,63,True,0.797459,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,64,True,0.783667,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,65,True,0.790708,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,66,True,0.763083,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,67,True,0.788542,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,68,True,0.754667,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,69,True,0.772709,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,70,True,0.776166,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,71,True,0.8045,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,72,True,0.802291,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,73,True,0.808916,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,74,True,0.777958,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,75,True,0.787083,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,76,True,0.797458,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,77,True,0.802917,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,78,True,0.785666,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,79,True,0.789333,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,80,True,0.791125,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,81,True,0.778375,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,82,True,0.815209,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,83,True,0.782625,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,84,True,0.789209,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,85,True,0.757167,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,86,True,0.789125,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,87,True,0.782417,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,88,True,0.76,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,89,True,0.770041,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,90,True,0.779334,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,91,True,0.794375,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,92,True,0.7975,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,93,True,0.773708,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,94,True,0.78725,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,95,True,0.787125,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,96,True,0.796792,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,97,True,0.793417,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,98,True,0.774416,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,99,True,0.78025,valid chain of delegation,2,1678
07,chain_depth_sensitivity,2,100,True,0.798667,valid chain of delegation,2,1678
07,chain_depth_sensitivity,3,1,True,0.840708,valid chain of delegation,3,2530
07,chain_depth_sensitivity,3,2,True,0.845916,valid chain of delegation,3,2530
07,chain_depth_sensitivity,3,3,True,0.859041,valid chain of delegation,3,2530
07,chain_depth_sensitivity,3,4,True,0.870708,valid chain of delegation,3,2530
07,chain_depth_sensitivity,3,5,True,0.897292,valid chain of delegation,3,2530
07,chain_depth_sensitivity,3,6,True,0.827875,valid chain of delegation,3,2530
